text,selected_text,sentiment,label
cant afford go school,cant afford,negative,-1
thank know,thank,positive,1
go groceri store best friend,go groceri store best friend,neutral,0
dude feel realli bad work serial use,feel realli bad,negative,-1
trip igbara postpon next week,trip igbara postpon next week,neutral,0
saw babi dove fall tree break neck die tri save couldnt cruel world,die,negative,-1
cover tomm event babi id like live blog,cover tomm event babi id like live blog,neutral,0
hope find nice healthi also cheap breakfast,nice,positive,1
thank still,thank,positive,1
someth need sometim,someth need sometim,neutral,0
gave mommi mother day present purpl ipod,mother day present,positive,1
happi mother day,happi,positive,1
_i_girl twitterbff,_i_girl twitterbff,neutral,0
say tomorrow anoth day,say tomorrow anoth day,neutral,0
webcam hoepfner burgfest karlsruh automat reload fail,fail,negative,-1
hello great,hello great,positive,1
perfect song,perfect song,positive,1
wish get pancak booooooooo,wish,positive,1
wed tv make cri inner desir etern happi start rest life,happi,positive,1
thanx si b sure let know mani peopl r pray w,thanx si,positive,1
jonathan get priscilla ahn raphael saadiq show fab jool holland show,e fab,positive,1
um long sinc slept startin worri well hope fun lot love,startin worri well hope fun lot love,neutral,0
conjunct left eye sign someth wrong deserv lol die peopl,conjunct left eye sign someth wrong deserv lol die peopl,negative,-1
_rose follow back,_rose follow back,neutral,0
besid strep like year reason tire anyth els,tire,negative,-1
thanki pictur yet soon wash love good satde,thanki,positive,1
omg cat hairbal awak,omg,negative,-1
back know misunderstood see thru ur eye u love mama love,back know misunderstood see thru ur eye u love mama love,neutral,0
_lu one part odd trip travel month see weird love perth though,lu one part odd trip travel month see weird love perth though,neutral,0
_teamgreen marriag cours run either bank holiday may back run next week,marriag cours run either bank holiday may back run next week,neutral,0
ur lucki stage close theem think danger,ur lucki stage close theem think danger,neutral,0
end magic dream win along sway back forth within site sleep mommi,win,positive,1
hope realli need one see unfortun drama alway find,unfortun,negative,-1
omg kool road,omg kool road,neutral,0
ah good glad use,glad,positive,1
delici pav bhaaji fine chop onion littl dash lemon yummi,delici pav bhaaji fine chop onion littl dash lemon yummi,positive,1
blast weekend sweet girl vancouv watch awesom celtic lad got see alissa home,awesom,positive,1
bore wan na go taekwando,bore,negative,-1
realli hate delay train especi minut delay train go late work,hate,negative,-1
lol said look canberra,lol said look canberra,neutral,0
well noth keep swim get eventu,well noth keep swim get eventu,neutral,0
thank alot,thank,positive,1
shall drink lot,shall drink lot,neutral,0
omgzzz realis homer simspon aint real haha,omgzzz realis homer simspon aint real haha,neutral,0
admit stage three night minimum hope tuesday discharg,admit stage three night minimum hope tuesday discharg,neutral,0
wild derbi trnd tr,wild derbi trnd tr,neutral,0
hell know suffer,suffer,negative,-1
lip sync im excit wit blairr gon na youtub,lip sync im excit wit blairr gon na youtub,neutral,0
cri hard,cri,negative,-1
u friend ha thing make old look good,make old look good,positive,1
_myst soooo disappoint look like btw imag gone,soooo disappoint,negative,-1
see video base belong us whatï ½s go,see video base belong us whatï ½s go,neutral,0
_nobel,_nobel,neutral,0
learnt drive manual weekend,learnt drive manual weekend,neutral,0
leav florida want live forev texan girl,leav,negative,-1
play hooki work go see hope get along,hope,positive,1
chequ cash tomorrow get bank idea feel safe get though woooo,safe,positive,1
gogol bordello par prolli even top gb show seen perhap old fashion civil ii help,gogol bordello par prolli even top gb show seen perhap old fashion civil ii hel,neutral,0
bedtim stori pl,bedtim stori pl,neutral,0
saw piec movi love,love,positive,1
finish eat,finish eat,neutral,0
sudden crave broccoli chees soup realli bad oh hunger,bad,negative,-1
hiyaa tour realli disappoint make hope dandi xxxxxxxx,realli disappoint,negative,-1
one tesla dealership,one tesla dealership,neutral,0
second episod sonni wac new zealand tonight still amaz ili,amaz,positive,1
jealou wish could join u cold la right,jealou,negative,-1
want cafe latteeeeeeeeee,want cafe latteeeeeeeeee,neutral,0
get anoth puppi cool realli,cool,negative,-1
ugh sleep reallyy gettin gahif piss bad sometim atleast know friend,bad,negative,-1
omg head still hurt need get comic today got hurri lol,hurt,negative,-1
chemistri gon na choos english find chem kinda bore end gon na help peopl choos chem,bore,negative,-1
cower pain,cower pain,negative,-1
bore,bore,negative,-1
celebr mother day best lamb roast lunch follow box cadburi share around tabl wonder day,wonder day,positive,1
never alon love realli know,love,positive,1
ever sinc orchid quit drink bottl eat us hous home holi girl still drink milk though,ever sinc orchid quit drink bottl eat us hous home holi girl still drink milk though,neutral,0
late late late,late,positive,1
sound cool liverpool ace especi like beatl co museum shop dedic,sound cool,positive,1
yeah good dont click red x shut good u minim goe,good,positive,1
_jg hahaha owe anyth owe red lol te amo idiot hahaha te veo ahasta el lune,owe red lol te,positive,1
wait princ protect program onlin english version long,wait princ protect program onlin english version long,neutral,0
believ wait till octob see american get see weekend,believ wait till octob,negative,-1
sound like nice relax afternoon mow lawn walk dog,nice,positive,1
auntiegail say today pick hi vi vest kid say aunti gail childmind servic,auntiegail say today pick hi vi vest kid say aunti gail childmind servic,neutral,0
grill chicken broccolli water yummi healthi well put butter veggi whatev,yummi healthi,positive,1
hey handsom pack,handsom,positive,1
meet zombi expert believ,believ,positive,1
yeah seen review great review surpris get ticket tonight,e great,positive,1
hey nice see saturday glad thing go well,glad,positive,1
ive haha,haha,positive,1
morn first tea day record voiceov documentari modern druidri good time,good time,positive,1
_onlin maintan end would like backup stuff,maintan end would like backup stuff,neutral,0
happi mother day mum,happi,positive,1
ran white yellow oil paint may add utrecht run list,ran white yellow oil paint may add utrecht run list,neutral,0
long way sea unless came gloucest dock,long way sea unless came gloucest dock,neutral,0
fyi internet thurstag saturday feel becom x product day,product,positive,1
oh dear fun,fun,negative,-1
cute pug,cute,positive,1
googl engag ring exact ring want st result sigh love,love,positive,1
watch offic also comedi gold,watch offic also comedi gold,neutral,0
ok point taken tell team stop cynic champion standard activ x far better anyway,r better,positive,1
ok good know,good,positive,1
im dreamin loud cant mine know,im dreamin loud cant mine know,neutral,0
first love pictur pictur boyfriend jacki fml embrac phone,first love pictur pictur boyfriend jacki fml embrac phone,neutral,0
get paid still broke hell shop spree today,broke hell,negative,-1
panda express long miss,miss,negative,-1
yup pretti sure summer could start better one year,yup pretti sure summer could start better one year,positive,1
realli laugh loud see limo front macdonald funni,realli laugh loud see limo front macdonald funni,positive,1
_sl happi sunday,happi sunday,positive,1
garden stuff order got return sender damag need work get garden centr,damag,negative,-1
hahaha boyfriend yeah look differ cute want watch movi,cute,positive,1
reckon could live yogurt week good select flavor,good select flavor,positive,1
nervou,nervou,negative,-1
wow fanci,wow fanci,positive,1
sign spend time hubbi goodnight day tweepl happi mother day,happi mother da,positive,1
there boy he cute he got six pack yum fun touchin,there boy he cute he got six pack yum fun touchin,positive,1
awesom band,awesom,positive,1
feelin nice bottl bacardi,feelin nice af,positive,1
play wii,play wii,neutral,0
bad,bad,negative,-1
yawn time alreadi,yawn time alreadi,neutral,0
_ara good hear allah aapko sehat de,good,positive,1
love girl rock,love girl rock,positive,1
lol must contribut destruct languag awww,lol must contribut destruct languag awww,neutral,0
milk gran torino bolt bride war new town yeah got love longhaul,love,positive,1
oouuch good luck,good luck,positive,1
dun wan na,dun wan na,neutral,0
gon na go yoga ing jumbo cup coffe think make happi,happi,positive,1
guess im stuck lobbi,guess im stuck lobbi,neutral,0
drink instead beer airport beer least carbon,drink instead beer airport beer least carbon,neutral,0
point abl involv convo lack iphon,point abl involv convo lack iphon,neutral,0
sorri anna wintour repeat tweet sooo sorri someth wonder abt quad tweet,sorri,negative,-1
_ nt abl follow anyon friendorfollow com come itsuck,itsuck,negative,-1
still light still think mine,still light still think mine,neutral,0
u lot mock,u lot mock,negative,-1
well blow sorri cut short wont work didnt get say bye goodnight guy thx watch love u guy,well blow sorri cut short wont work didnt get say bye goodnight guy thx watch love u guy,neutral,0
_mactast dunno p end wake mysteri world,mysteri,negative,-1
oh made even forgot merlin tonight toss rove spielburg spielburg abc choic,oh made even,positive,1
celebr mother day appl pie,celebr mother day appl pie,positive,1
lame remark like wonder like blond nz umm ask,lame remark like wonder like blond nz umm ask,neutral,0
hillsong tom night dad birthday wish could see bday though,wish could see bday though,positive,1
bank holiday brunch fixin absolut fantast,absolut fantast,positive,1
thank regist,thank regist,neutral,0
new friend pleas comment,new friend pleas comment,neutral,0
flyladi oh deari min enough rescu kitchen shall come back later mow lawn still cool outsid,flyladi oh deari min enough rescu kitchen shall come back later mow lawn still cool outsid,neutral,0
bum miss hope enjoy write conf tho,miss,negative,-1
far,far,neutral,0
readi busi fun day tomorrow got ta keep busi lover gone,fun,positive,1
sick ridicul,sick ridicul,negative,-1
watch youtub vid sing paranoid live cute sing lol,cut,positive,1
sunburn fun rememb,sunburn fun,negative,-1
lie lie lie cant avoid lie practic everyth,lie,negative,-1
ok one favorit movi seri star war make dork,favorit,positive,1
follow _joe cool,cool,positive,1
kno guilti pleasur like shop,guilti,negative,-1
shall bring glass work tonight half half hor,shall bring glass work tonight half half hor,neutral,0
